index,quote_text
9810,test:Hinduism insists on the brotherhood of not only all mankind but of all that lives.
9828,"test:The human body is meant solely for service, never for indulgence. The secret of happy life lies in renunciation. Renunciation is life. Indulgence spells death."
9848,test:My life is my message.
9849,test:I do not regard Jainism or Buddhism as separate from Hinduism. Hinduism believes in the oneness not of merely all human life but in the oneness of all that lives.
9884,test:People always live forever when there is an annuity to be paid them.
9929,"test:Humanity either makes, or breeds, or tolerates all its afflictions, great or small."
9942,"test:If his thinking has been sound, then this world is at the end of its tether. The end of everything we call life is close at hand and cannot be evaded."
9959,test:For crude classifications and false generalisations are the curse of all organised human life.
9982,"test:Life is easy to chronicle, but bewildering to practice."
9983,"test:Don't trust me, Miss Honeychurch. Though life is very glorious, it is difficult."
9999,"test:Naked I came into this world, naked I shall go out of it. And a very good thing too, for it reminds me that I am naked under my shirt, whatever its colour."
10016,"test:One can run away from women, turn them out, or give in to them. No fourth course."
10163,test:Wars are Spinach. Life in general is the tough part. In war all you have to do is not worry and know how to read a map and co-ordinates.
10176,test:'Listen Jake... don't you ever get the feeling that all your life is going by and you are not taking advantage of it?'
10184,test:Life isn't hard to manage when you've nothing to lose.
10205,test:I have a good life but I must write because if I do not write a certain amount I do not enjoy the rest of my life.
10323,test:What if this present were the world's last night?
10400,test:When you have no money your life is one long series of snubs.
10469,"test:Little Lamb, who made thee?Dost thou know who made thee?Gave thee life and bid thee feedBy the stream and o'er the mead;Gave thee clothing of delight,Softest clothing, woolly bright."
10486,"test:Without contraries there is no progression. Attraction and repulsion, reason and energy, love and hate are necessary to human existence."
10524,test:He who binds to himself a joyDoes the wingèd life destroy;But he who kisses the joy as it fliesLives in eternity's sunrise.
10601,"test:This life's dim windows of the soulDistorts the heavens from pole to poleAnd leads you to believe a lieWhen you see with, not through, the eye."
10631,"test:It's a troublesome world. All the people who're in it are troubled with troubles almost every minute. You oughta be thankful, a whole heaping lot, For the places and people you're lucky you're not!"
10639,"test:Out there things can happen, and frequently do, To people as brainy and footsy as you. And when things start to happen, don't worry, don't stew. Just go right along, you'll start happening too!"
10650,test:A man begins every stage of his life as a novice.
10774,test:What people need to understand is pussy is the Front Door to Life. Do you get that? Nobody ever thinks about it like that in the dusty ancient cabinet of old white men that think they know everything.
10790,"test:In those early amorphous years of life, when memory had only just begun, when life was full of Beginnings and no Ends, and everything was Forever"
10806,"test:maybe that's what life is, or ends up being most of the time: a rehearsal for a performance that never eventually materializes. (p155)"
10808,"test:Even in the most uneventful of our lives, we are called upon to choose our battles (p165)"
10859,"test:For it all depends on how we look at things, and not on how they are in themselves. The least of things with a meaning is worth more in life than the greatest of things without it."
10874,test:One lives but once in the world.
10875,"test:Getting along with women, Knocking around with men, Having more credit than money, Thus one goes through the world."
10899,test:Life teaches us to be less harsh with ourselves and with others.
10905,"test:Just trust yourself, then you will know how to live."
10910,"test:Let us live in as small a circle as we will, we are either debtors or creditors before we have had time to look round."
10939,test:We cannot be sure of having something to live for unless we are willing to die for it.
10957,test:The life of a single human being is worth a million times more than all the property of the richest man on earth.
11018,test:I think there can be few examples of a life as dilapidated as mine.
11027,"test:The universe (which others call the Library) is composed of an indefinite and perhaps infinite number of hexagonal galleries, with vast air shafts between, surrounded by very low railings."
11030,"test:Any life, however long and complicated it may be, actually consists of a single moment — the moment when a man knows forever more who he is."
11050,test:Life itself is a quotation.
11055,"test:Imprecision is tolerable and verisimilar in literature, because we always tend towards it in life."
11061,"test:In life, he suffered from a sense of unreality, as do many Englishmen."
11093,"test:For my part, I travel not to go anywhere, but to go. I travel for travel's sake. The great affair is to move."
11095,"test:To be what we are, and to become what we are capable of becoming, is the only end of life."
11115,"test:Old and young, we are all on our last cruise."
11116,"test:Books are good enough in their own way, but they are a mighty bloodless substitute for life."
11126,test:Is there anything in life so disenchanting as attainment?
11151,"test:We must go on, because we can't turn back."
11175,"test:Man is not truly one, but truly two."
11176,"test:The doom and burthen of our life is bound forever on man's shoulders, and when the attempt is made to cast it off, it but returns upon us with more unfamiliar and more awful pressure."
11187,"test:We should wipe two words from our vocabulary: gratitude and charity. In real life, help is given out of friendship, or it is not valued; it is received from the hand of friendship, or it is resented."
11200,"test:The world was not made for us; it was made for ten hundred millions of men, all different from each other and from us; there's no royal road there, we just have to sclamber and tumble."
11206,"test:That life is worth living is the most necessary of assumptions and, were it not assumed, the most impossible of conclusions."
11222,"test:Art like life should be free, since both are experimental."
11252,"test:All living souls welcome whatsoever they are ready to cope with; all else they ignore, or pronounce to be monstrous and wrong, or deny to be possible."
11384,test:It is good to live and learn.
11459,"test:Jesus said that God was not the God of the dead, but of the living. And the other life is not, in fact, thinkable to us except under the same forms as those of this earthly and transitory life."
11479,test:You must learn to be still in the midst of activity and to be vibrantly alive in repose.
11490,"test:I don't know if it's what you want, but it's what you get."
11567,"test:Life gets boring, someone invents another necessity, and once again we turn the crank on the screwjack of progress hoping that nobody gets screwed."
11601,"test:It is my job in life to travel all roads, so that some may take the road less travelled, and others the road more travelled, and all have a pleasant day."
11711,test:I try not to confuse roles and traits in my own life. Being the Perl god is a role. Being a stubborn cuss is a trait.
11729,test:That means I'll have to use $ans to suppress newlines now.Life is ridiculous.
11831,"test:I compare human life to a large mansion of many apartments, two of which I can only describe, the doors of the rest being as yet shut upon me."
11835,test:Nothing ever becomes real till it is experienced — Even a proverb is no proverb to you till your Life has illustrated it.
11850,test:Stop and consider! life is but a day;A fragile dew-drop on its perilous wayFrom a tree's summit.
11933,test:I found a calling. A life in storytelling. An identity in pretending to be other people.
11937,test:Do you know that conversation is one of the greatest pleasures in life? But it wants leisure.
11950,"test:My own belief is that there is hardly anyone whose sexual life, if it were broadcast, would not fill the world at large with surprise and horror."
11965,"test:Of course it was cause and effect, but in the necessity with which follows the other lay all tragedy of life."
11966,test:Life wouldn't be worth living if I worried over the future as well as the present. When things are at their worst I find something always happens.
11979,"test:I had not yet learnt how contradictory is human nature; I did not know how much pose there is in the sincere, how much baseness in the noble, or how much goodness in the reprobate."
11985,test:Life isn't long enough for love and art.
11988,test:We must go through life so inconspicuously that Fate does not notice us.
12017,test:... habits in writing as in life are only useful if they are broken as soon as they cease to be advantageous.
12026,"test:Perfection is a trifle dull. It is not the least of life's ironies that this, which we all aim at, is better not quite achieved."
12057,test:I made up my mind long ago that life was too short to do anything for myself that I could pay others to do for me.
12062,test:Now it is a funny thing about life; if you refuse to accept anything but the best you very often get it...
12070,test:You can do anything in this world if you are prepared to take the consequences.
12092,"test:From far, from eve and morning And yon twelve-winded sky, The stuff of life to knit me Blew hither; here am I."
12108,"test:Who made the world I cannot tell; 'Tis made, and here am I in hell. My hand, though now my knuckles bleed, I never soiled with such a deed."
12113,"test:Destroy him as you will, the bourgeois always bounces up — execute him, expropriate him, starve him out en masse, and he reappears in your children."
12122,test:Life is a maze in which we take the wrong turning before we have learnt to walk.
12187,test:The world is big … May it please the One who perchance is to expand the human heart to life's full measure.
12198,"test:We want to live forever, and we're getting there."
12201,test:We are fortunate to be alive at this moment in history.
12237,"test:The Gods sell when they give. Glory is paid for with disgrace. Poor are the happy, for they are Just what passes."
12243,"test:Without madness what is man more than the healthy beast, corpse adjourned that procreates?"
12255,"test:I think of life as an inn where I have to stay until the abyss coach arrives. I don't know where it will take me, for I know nothing."
12273,"test:Thing thrown to a corner, rag fallen on the road, my ignoble being feigns itself in front of life."
12284,test:The consciousness of life's unconsciousness is intelligence's oldest tax.
12291,"test:Between me and life is a faint glass. No matter how sharply I see and understand life, I cannot touch it."
12293,test:My life is as if you've hit me with it.
12298,test:I always live in the present. The future I can't know. The past I no longer have.
12320,"test:To narrate is to create, for living is just being lived."
12324,test:What is art but the denial of life?
12325,"test:Common man, no matter how hard life is to him, at least has the fortune of not thinking it."
12347,"test:Sailing is necessary, living is not necessary."
12348,"test:All pleasure is a vice, for seeking pleasure is what everybody does in life, and the only dark vice is doing what everybody does."
12352,test:It's in an inland sea that the river of my life ended.
12355,test:Why is art beautiful? Because it's useless. Why is life ugly? Because it's all ends and purposes and intentions.
12363,test:Life is a thread that someone entangled.
12366,test:That's not my love; that's just your life.
12426,test:What good would it be to possess the whole universe if one were its only survivor?
12434,test:maybe suffering has no more justification than life.
12440,test:One of the greatest delusions of the average man is to forget that life is death's prisoner.
12459,"test:Everyone must destroy their life. According to the way they do it, they're either triumphants or failures."
12460,test:A regret understood by no one: the regret to be a pessimist. It's not easy to be on the wrong foot with life
12490,test:All that is Life in me urges me to give up God.
12491,"test:Self-conscious rejection of the absolute is the best way to resist God; thus illusion, the substance of life, is saved."
12499,test:Life creates itself in delirium and is undone in ennui.
12520,test:Life inspires more dread than death — it is life which is the great unknown.
12522,test:Reality is a creation of our excesses.
12523,test:Life creates itself in delirium and is undone in ennui.
12527,test:Life is possible only by the deficiencies of our imagination and memory.
12556,"test:The pessimist has to invent new reasons to exist every day: he is a victim of the ""meaning"" of life."
12558,test:Incredible that the prospect of having a biographer has made no one renounce having a life.
12569,"test:If someone incessantly drops the word ""life,"" you know he's a sick man."
12629,"test:We are born to exist, not to know, to be, not to assert ourselves."
12631,"test:Each of us must pay for the slightest damage he inflicts upon a universe created for indifference and stagnation, sooner or later, he will regret not having left it intact."
12685,"test:I used to ask myself, over a coffin: ""What good did it do the occupant to be born?,"" I now put the same question about anyone alive."
12739,"test:In relation to any act of life, the mind acts as a killjoy."
12744,"test:If I used to ask myself, over a coffin, ""what good did it do the occupant to be born?"" I now put the same question about anyone alive."
12750,test:No position is so false as having understood and still remaining alive.
12754,"test:The more you live, the less useful it seems to have lived."
12762,test:Existence would be a quite impracticable enterprise if we stopped granting importance to what has none.
12769,"test:What to think of other people? I ask myself this question each time I make a new acquaintance. So strange does it seem to me that we exist, and that we consent to exist."
12770,test:Existing is plagiarism.
12795,"test:One disgust, then another — to the point of losing the use of speech and even of the mind...The greatest exploit of my life is to be still alive."
12836,test:I'd rather offer my life as a sacrifice than be necessary to anything.
12839,"test:Melancholy redeems this universe, and yet it is melancholy that separates us from it."
12859,"test:The reasons for persisting in Being seem less and less well founded, and our successors will find it easier than we to be rid of such obstinacy."
12866,test:To think we could have spared ourselves from living all that we have lived!
12915,"test:I don't have all the answers I happen to be trans. All I can do is say how it is for me. I can't come in and wave a magic wand and solve all the problems, because some people are very entrenched."
12920,"test:""Civilization,"" mused Bill once, ""started with distillation."""
12934,"test:Life was created in the valleys. It blew up onto the hills on the old terrors, the old lusts, the old despairs. That's why you must walk up the hills so you can ride down."
12954,test:The past is never dead. It's not even past.
12967,test:... life is not so much motion as an inventless repetition of motion.
12982,"test:Here is bread, which strengthens man's heart, and therefore called the staff of life."
13027,"test:Even such is man, whose glory lendsHis life a blaze or two, and ends."
13037,"test:This house is to be let for life or years;Her rent is sorrow, and her income tears.Cupid, 't has long stood void; her bills make known,She must be dearly let, or let alone."
13041,"test:This house is to be let for life or years;Her rent is sorrow, and her income tears.Cupid, 't has long stood void; her bills make known,She must be dearly let, or let alone."
13078,"test:The golden moments in the stream of life rush past us, and we see nothing but sand; the angels come to visit us, and we only know them when they are gone."
13112,test:Our life is determined for us — and it makes the mind very free when we give up wishing and only think of bearing what is laid upon us and doing what is given us to do.
13150,"test:So our lives glide on: the river ends we don't know where, and the sea begins, and then there is no more jumping ashore."
13213,"test:Not a day passes over the earth, but men and women of no note do great deeds, speak great words, and suffer noble sorrows."
13218,test:The life of man is of no greater importance to the universe than that of an oyster.
13223,"test:Grief and disappointment give rise to anger, anger to envy, envy to malice, and malice to grief again, till the whole circle be completed."
13253,test:Since heaven's eternal year is thine.
13371,"test:Endure the hardships of your present state,Live, and reserve yourselves for better fate."
13403,"test:When the hoary head is hid in snow,The life is in the leaf, and still betweenThe fits of falling snows appears the streaky green."
13415,"test:Jove, grant me length of life, and years good storeHeap on my bended back."
13575,"test:&nbsp;&nbsp; The vain endurances of life,And they who most perform'd, and promised less,Ev'n Short and Hobbes, forsook th' unequal strife."
13625,"test:He with his sword unsheathed, on pain of life,Commands both combatants to cease their strife."
13716,"test:I cannot choose but marvel at the wayIn which our lives pass on, from day to dayLearning strange lessons in the human heart,And yet like shadows letting them depart."
13724,"test:So much to win, so much to lose, No marvel that I fear to choose."
13789,test:Good and evil ! good and evil ! ye are mingled inextricably in the web of our being ; and who may unthread the darker yarn ?
13815,"test:... ; but conscience, like a child, is soon lulled to sleep ; and habit is our idea of eternity."
13835,"test:Ah! love and song are but a dream,A flower's faint shade on life's dark stream."
13841,"test:How life effaces as it goesThe keenest pang of earlier woes.How careless and how cold we grow,Dry as the dust we tread below;"
13846,"test:Weep not for the dead with a fruitless recalling,Their soul on the wings of the morning hath fled;Mourn rather for those whom yet life is enthralling,Ah! weep for the living—weep not for the dead."
13889,"test:It was an epoch in my life, it is an epoch in every child's life, the first reading of Robinson Crusoe."
13918,"test:What was our parting ?—one wild kiss,How wild I may not say,One long and breathless clasp, and thenAs life were past away."
13951,"test:Life is a torrid day,Parched with the dust and sun ;And death's the calm cool night,When the weary day is done."
13970,"test:Weep for life, with its toil and care,Its crime to shun, and its sorrow to bear ;Let tears and the sign of tears be shedOver the living, not over the dead !"
14048,"test:Farewell, and when to-morrowSeems little, like to-day,And we find life's deepest sorrowMelts gradual away ;Yet do not quite forget me."
14049,"test:A day may be a destiny ; for lifeLives in but little— but that little teemsWith some one chance, the balance of all time"
14050,"test:We might have been !— these are but common words,And yet they make the sum of life's bewailing;"
14054,"test:Life is but the spirit's prison,Where its wings are furl'd,Stretching to their flight in vain, —Seeking that eternal homeWhich is in a world to come."
14063,"test:A letter then, breathing of home and affection, is a treasure ; it is like a memento from the dead, for absence is as death in all but that its resurrection is in this life."
14101,"test:... but the waters of life are for ever flowing onwards, and little trace do they bear of what clouds have darkened or reddened the waves below as they floated by."
14128,"test:These struggling tides of life that seemIn wayward, aimless course to tend,Are eddies of the mighty streamThat rolls to its appointed end."
14168,"test:At length they all to mery London came,To mery London, my most kindly Nurse,That to me gave this lifes first native sourse."
14235,test:Every pleasure raises the tide of life; every pain lowers the tide of life.
14287,"test:It's not lost on me that I'm so busy recording life, I don't have time to really live it."
14289,test:It's fun to see where people live.
14365,"test:Not many sounds in life, and I include all urban and rural sounds, exceed in interest a knock at the door."
14379,"test:The good things of life are not to be had singly, but come to us with a mixture."
14420,test:Be useful where thou livest.
14445,test:Should you revisit usStay a little longerAnd get to know the place...On local life we trustThe resident witnessNot the royal tourist.
14467,test:e're all trapped in a sort of conspiracy to pretend everybody's forgiven everybody else and nobody minds anything any more and we all know life's not like that but what can we do?
14542,"test:The end of pleasure is to support the offices of life, to relieve the fatigues of business, to reward a regular action, and to encourage the continuance."
14546,"test:By reading a man does, as it were, antedate his life, and make himself contemporary with past ages."
14596,"test:Life — and I don't suppose I'm the first to make this comparison — is a disease: sexually transmitted, and invariably fatal."
14615,"test:We are always living in the final days. What have you got? A hundred years or much, much less until the end of your world."
14631,"test:The names are the first things to go, after the breath has gone, and the beating of the heart. We keep our memories longer than our names."
14637,test:I think...I would rather recollect a life misspent on fragile things than spent avoiding moral debt.
14661,"test:Life imitates art, but clumsily, copying its movements when it thinks it isn't looking."
14666,"test:Life is life, and it is infinitely better than the alternative, or so we presume, for nobody returns to dispute it. Such is my motto."
14698,"test:It's a curious, impossible, impractical scheme of life, not based on anything sound, psychologically."""
14702,"test:The truth is always exciting. Speak it, then. Life is dull without it."
14722,"test:Someone has a great fire in his soul and nobody ever comes to warm themselves at it, and passers-by see nothing but a little smoke at the top of the chimney and then go on their way."
14751,test:Life is just one damn thing after another.
14777,test:Life is a compromise between fate and free will.
14779,test:Do not take life too seriously – you will never get out of it alive.
14804,test:The greatest mistake you can make in life is to be continually fearing you will make one.
14839,"test:Janie saw her life like a great tree in leaf with the things suffered, things enjoyed, things done and undone. Dawn and doom was in the branches."
14887,"test:""I wish life was not so short,"" he thought. ""Languages take such a time, and so do all the things one wants to know about."""
14904,"test:There be those who say that things and places have souls, and there be those who say they have not; I dare not say, myself, but I will tell of The Street."
14953,"test:The boundaries which divide Life from Death are at best shadowy and vague. Who shall say where the one ends, and where the other begins?"
14961,"test:Thank Heaven! the crisis —The danger is past,And the lingering illnessIs over at last —And the fever called ""Living""Is conquered at last."
15073,test:I consider myself a poet first and a musician second. I live like a poet and I'll die like a poet.
15075,test:I kinda live where I find myself.
15092,test:I read On the Road in maybe 1959. It changed my life like it changed everyone else's.
15097,"test:What was the future? The future was a solid wall, not promising, not threatening—all bunk. No guarantees of anything, not even the guarantee that life isn't one big joke."
15108,"test:No one can pass through life, any more than he can pass through a bit of country, without leaving tracks behind, and those tracks may often be helpful to those coming after him in finding their way."
15230,test:That it will never come againIs what makes life so sweet.
15235,"test:..every cell is a triumph of natural selection. And we're made of trillions of cells. We are, each of us, a multitude. Within us is a little universe."
15569,test:The life we have on Earth must have spontaneously generated itself. It must therefore be possible for life to generate spontaneously elsewhere in the universe.
15571,test:It is a waste of time to be angry about my disability. One has to get on with life and I haven't done badly. People won't have time for you if you are always angry or complaining.
15589,"test:So next time someone complains that you have made a mistake, tell him that may be a good thing. Because without imperfection, neither you nor I would exist."
15623,test:The American way of life is not up for negotiation. Period.
15659,"test:The world comes to us in an endless stream of puzzle pieces that we would like to think all fit together somehow, but that in fact never do."
15661,test:The most moral activity of all is the creation of space for life to move around.
15689,"test:As it turned out, imagining the fate of seven billion people was far less emotionally affecting than imagining the fate of one."
15701,"test:In a crystal we have the clear evidence of the existence of a formative life-principle, and though we cannot understand the life of a crystal, it is none the less a living being."
15760,"test:The whole life of an American is passed like a game of chance, a revolutionary crisis, or a battle."
15804,"test:But I shall follow the endless, winding way, — the flowing river in the cave of man; careless whither I be led, reckless where I land."
15889,"test:Life is so fluid that one can only hope to capture the living moment, to capture it alive and fresh ... without destroying that moment."
15890,test:Life shrinks or expands according to one's courage.
15894,test:Living never wore one out so much as the effort not to live.
15895,"test:Ordinary life does not interest me. I seek only the high moments. I am in accord with the surrealists, searching for the marvelous."
15898,test:My life is slowed up by thought and the need to understand what I am living.
15908,"test:I postpone death by living, by suffering, by error, by risking, by giving, by losing."
15919,test:I seek the real stuff of life. Profound drama.
15925,test:Experience teaches acceptance of the imperfect as life.
15927,test:To withhold from living is to die ... the more you give of yourself to life the more life nourishes you.
15959,"test:The world in all doth but two nations bear &mdash;The good, the bad; and these mixed everywhere."
16017,"test:I seek no copy now of life's first half: Leave here the pages with long musing curled, And write me new my future's epigraph, New angel mine, unhoped for in the world!"
16024,"test:That he, in his developed manhood, stoodA little sunburnt by the glare of life;While I . . it seemed no sun had shone on me."
16034,"test:To sail is necessary, to live is not."
16047,test:One dollar and eighty-seven cents. And the next day would be Christmas.
16068,"test:To live is so startling, it leaves but little room for other occupations."
16084,"test:I took one Draught of Life –I'll tell you what I paid –Precisely an existence –The market price, they said."
16097,"test:Surgeons must be very careful When they take the knife! Underneath their fine incisions Stirs the culprit,—Life!"
16164,"test:But my dear, so few things are fulfilled: what are most lives but a series of incomplete episodes"
16234,"test:"" Life exists immersed in a sea of unconsciousness"", he reminded himself. ""In the drug, these people gain a view of that sea""."
16249,"test:I am a Marxist-Leninist, and I will be a Marxist-Leninist until the last days of my life."
16283,"test:The society in which each man lives is at once the basis for, and the nemesis of, that fulness of life which each man seeks."
16305,test:Any religion or philosophy which is not based on a respect for life is not a true religion or philosophy.
16308,"test:The last fact which knowledge can discover is that the world is a manifestation, and in every way a puzzling manifestation, of the universal will to live."
16309,"test:World-view is a product of life-view, not vice versa."
16310,"test:True philosophy must start from the most immediate and comprehensive fact of consciousness: ""I am life that wants to live, in the midst of life that wants to live."""
16311,test:The man who has become a thinking being feels a compulsion to give every will-to-live the same reverence for life that he gives to his own. He experiences that other life in his own.
16317,test:I am life which wants to live admidst of lives that want to live.
16347,"test:Life moves out of a red flare of dreamsInto a common light of common hours,Until old age bring the red flare again."
16369,test:Minute by minute they live: The stone's in the midst of all.
16400,"test:Somewhere beyond the curtainOf distorting daysLives that lonely thingThat shone before these eyesTargeted, trod like Spring."
16430,test:I sometimes think we consider too much the good luck of the early bird and not enough the bad luck of the early worm.
16486,"test:Do what you feel in your heart to be right — for you'll be criticized anyway. You'll be ""damned if you do, and damned if you don't."""
16490,"test:Life was meant to be lived, and curiosity must be kept alive. One must never, for whatever reason, turn his back on life."
16493,"test:I think that somehow, we learn who we really are and then live with that decision."
16500,"test:The purpose of life...is to live it, to taste experience to the utmost, to reach out eagerly and without fear for newer and richer experience."
16504,"test:When life is too easy for us, we must beware or we may not be ready to meet the blows which sooner or later come to everyone, rich or poor. (23 February 1940)"
16558,"test:They that endeavour to abolish vice destroy also virtue, for contraries, though they destroy one another, are yet the life of one another."
16566,"test:We term sleep a death, and yet it is waking that kills us, and destroys those spirits that are the house of life."
16588,test:The created World is but a small Parenthesis in Eternity.
16601,"test:There is no God, no man-made God; a bigger, stronger, crueller man; Black phantom of our baby-fears, ere Thought, the life of Life, began."
16608,"test:""'Tis blessed to believe""; you say: The saying may be true enowAnd it can add to Life a light: — only remains to show us how."
16611,"test:Reason is Life's sole arbiter, the magic Laby'rinth's single clue:Worlds lie above, beyond its ken; what crosses it can ne'er be true."
16658,"test:The beginning dictates the direction and you never know where you're going to go ... the mood is what you're looking for, and somehow we always find it."
16662,"test:Life is very, very complicated and so films should be allowed to be too."
16677,"test:Very occasionally, if you really pay attention, life doesn't suck."
16731,"test:Well, so be it. Nothing's perfect in life, so you have an election that's not quite perfect. Is it better than not having an election? You bet."
16736,"test:There will be good moments, and there will be less good moments."
16754,"test:Discontinuity in continuity: that is how... the birth of thought, like that of life, presents... and defines itself."
16761,"test:In the spiritual life, as in all organic processes, everyone has their optimum and it is just as harmful to go beyond it as not to attain it."
16762,"test:All the communions of a life-time are one communion.All the communions of all men now living are one communion.All the communions of all men, present, past and future, are one communion."
16776,test:To the seeing eye life is mostly Sparrows.
16853,"test:One of the miseries of life is that everybody names things a little bit wrong, and so it makes a little bit harder to understand things than it would have been if they had been named differently."
16878,"test:Our imagination is stretched to the utmost, not, as in fiction, to imagine things which are not really there, but just to comprehend those things which are there."
16893,"test:I have to understand the world, you see."
16895,"test:I'll never make that mistake again, reading the experts' opinions. Of course, you only live one life, and you make all your mistakes, and learn what not to do, and that's the end of you."
16913,"test:When you get to my age, and I'm 66 now, you realize that the world is a madhouse and that most people are operating in fantasy anyway. So once you realise that, it doesn't bother you much."
16937,"test:I have only one real enemy in my life that I know about, and that is John Houseman. Everything begins and ends with that hostility behind the mandarin benevolence."
16951,"test:It's a constant man-ego-check going on in the streets, in this world."
16961,"test:No matter what these people say about me, my music does not glorify any image, my music is spiritual if you listen to it. It's all about emotion, it's all about life."
16962,"test:Watch people, because you can fake for a long time, but one day you're gonna show yourself to be a phony."
16969,test:Everybody's at war with different things... I'm at war with my own heart sometimes.
16984,test:I got shot. I always felt like I'd be shot. Somebody was trying to do me some harm because a lot of people don't like me. But I didn't think it was gonna happen at that particular moment.
16986,"test:Measure a man by his actions fully, through his whole life, from the beginning to the end."
17023,test:It ain't over till it's over.
17031,test:There are many people who reach their conclusions about life like schoolboys; they cheat their master by copying the answer out of a book without having worked out the sum for themselves.
17042,"test:The similarity between Christ and Socrates consists essentially in their dissimilarity. Just as philosophy begins with doubt, so also a life that may be called human begins with irony."
17060,test:He lived year after year. He attended only to himself and to God and this picture-but he did not understand himself.
17084,test:I need scarcely say that the beginning and maintenance of life on earth is absolutely and infinitely beyond the range of sound speculation in dynamical science.
17109,"test:Can anyone alter fate? All of us combined...or one great figure...or someone strategically placed, who happens to be in the right spot. Chance. Accident. And our lives, our world, hanging on it."
17114,"test:To save one life, Mr. Tagomi had to take two. The logical, balanced mind cannot make sense of that. A kindly man like Mr. Tagomi could be driven insane by the implications of such reality."
17129,"test:Insanity — to have to construct a picture of one's life, by making inquiries of others."
17132,"test:""God,"" Eldritch said, ""promises eternal life. I can do better; I can deliver it."""
17140,"test:""You think life is worth living, Dar?"" Hadley demanded suddenly.""Who knows. And if you have to ask, there's something wrong with you."""
17142,test:The electric things have their life too. Paltry as those lives are.
17150,test:To live is to be hunted.
17161,"test:It sounds like they're saying passive life is good, he thought. But there is no such thing as passive life. That's a contradiction."
17191,"test:The merest presence of life, even the smallest possible quantity of volition, desire and intent was enough to reverse the process by which the eternal landscape of hell made itself known."
17241,test:There was coffee. Life would go on.
17271,test:Life was a funny thing that happened to me on the way to the grave.
17291,"test:This is the real secret of life—to be completely engaged with what you are doing in the here and now. And instead of calling it work, realize it is play."
17294,"test:The more we struggle for life (as pleasure), the more we are actually killing what we love."
17395,test:But to succeed in life every detail should be arranged well beforehand.
17436,test:Weak and kindly people are often very treacherous. And if they've got a grudge against life it saps the little moral strength that they may possess.
17443,test:Children and one's social inferiors never know when to say good-bye. One has to say it for them.
17455,test:In my end is my beginning — that's what people are always saying. But what does it mean? And just where does my story begin? I must try and think...
17541,test:I found the secret to life; I'm okay when everything is not okay
17592,test:Among the tortures and devastations of life is this then — our friends are not able to finish their stories.
17626,"test:""I love horses. I think I may have been one of Henry VIII's knights in another life, riding through a great forest."""
17664,"test:Life's too short to be bitter, I'm too short to be bitter."
17709,test:Envy is the central fact of American life.
17733,"test:Think of the earth as a living organism that is being attacked by billions of bacteria whose numbers double every forty years. Either the host dies, or the virus dies, or both die."
17784,"test:Government exists but to maintain special privilege and property rights; it coerces man into submission and therefore robs him of dignity, self-respect, and life."
17789,"test:Anarchism, more than any other social theory, values human life above things."
17806,"test:militarism, the destroyer of youth, the raper of women, the annihilator of the best in the race, the very mower of life."
17819,"test:As a well-spent day brings happy sleep, so life well used brings happy death."
17820,test:Life well spent is long.
17837,"test:Every body in light and shade fills the surrounding air with infinite images of itself; and these, by infinite pyramids diffused in the air, represent this body throughout space and on every side."
17860,test:Ivy is of longevity.
17882,test:Our life is made by the death of others.
17973,"test:As a well-spent day brings happy sleep, so life well used brings happy death."
17977,test:Life well spent is long.
17979,test:The water which rises in the mountain is the blood which keeps the mountain in life.
17995,test:Men will deal rude blows to that which is the cause of their life:—They will thrash the grain.
18012,test:Early in life I had to choose between honest arrogance and hypocritical humility. I chose honest arrogance and have seen no occasion to change.
18044,test:The spiritual dignity of this new humane life for mankind is the Spirit of Man himself sacrosanct.
18118,"test:Life — a culmination of the past, an awareness of the present, an indication of a future beyond knowledge, the quality that gives a touch of divinity to matter."
18127,test:Life is like a landscape. You live in the midst of it but can describe it only from the vantage point of distance.
18148,test:Our life evokes our character and you find out more about yourself as you go on.
18151,"test:I think it's important to live life with a knowledge of its mystery, and of your own mystery."
18292,test:This is the strangest life I've ever known.
18305,test:Camel caravans bear witness guns to Caesar. Hordes crawl and seep inside the walls. The streets flow stone. Life goes on absorbing war. Violence kills the temple of no sex.
18337,"test:I'm hoping that to some degree it might change the subject. I've always thought that my books are more interesting than my life Unfortunately, the world appears to disagree."
18394,test:Good and evil grow up together and are bound in an equilibrium that cannot be sundered. The most we can do is try to tilt the equilibrium toward the good.
18417,"test:Give me, give me God's own country! there to live and there to die,"
18423,"test:I tell you I cannot bear it! I shall do something desperate if this life is not changed soon. It gets worse and worse, and I often feel as if I'd gladly sell my soul to Satan for a year of freedom."
18442,"test:So long as the human spirit thrives on this planet, music in some living form will accompany and sustain it."
18553,test:Maybe that's what life is... a wink of the eye and winking stars.
18554,test:All of life is a foreign country.
18558,test:Believe in the holy contour of life
18559,test:Be in love with your life every detail of it
18604,test:All the world's not a stage.
18629,"test:They proved that if you quit smoking, it will prolong your life. What they haven't proved is that a prolonged life is a good thing. I haven't seen the stats on that yet."
18634,"test:You ever look at their faces? ""We're pro-life."" Don't they look it? Don't they just exude joie de vivre?"
18654,"test:It is admirable to consider how many Millions of People come into, and go out of the World, Ignorant of themselves, and of the World they have lived in."
18740,"test:I was seeing what Adam had seen on the morning of his creation — the miracle, moment by moment, of naked existence."
